LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2007,19.133,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2008,20.599,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2009,20.572,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2010,21.392,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2011,21.367,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2012,21.956,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2013,24.744,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2014,26.051,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2015,27.072,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2016,28.3,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2017,29.509,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2018,30.669,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2019,31.281,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2020,31.704,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2021,32.316,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.313,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.291,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.305,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.319,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.314,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.312,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.279,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.297,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.272,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.26,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.29,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.279,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.258,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.257,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.249,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.242,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.234,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.229,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.222,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.216,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.208,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.204,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.147,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.136,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.149,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.153,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.141,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.141,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.143,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.142,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.142,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.142,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1990,4.907,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1991,5.562,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1992,5.441,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1993,6.053,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1994,6.229,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1995,5.983,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1996,6.18,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1997,6.745,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1998,6.797,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1999,7.039,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2000,7.7,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2001,6.431,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2002,7.868,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2003,7.333,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2004,7.464,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2005,8.261,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2006,9.121,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2007,9.289,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2008,8.393,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2009,8.549,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2010,9.283,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2011,8.694,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2012,9.296,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2013,8.951,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2014,9.179,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2015,9.117,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2016,8.881,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2017,8.176,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2018,7.721,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2019,7.819,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2020,7.8,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2021,7.84,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1990,0.033,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1991,0.033,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1992,0.038,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1993,0.037,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1994,0.035,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1995,0.034,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1996,0.034,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1997,0.035,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1998,0.095,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1999,0.035,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2000,0.035,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2001,0.033,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2002,0.03,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2003,0.028,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2004,0.033,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2005,0.022,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2006,0.029,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2007,0.038,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2008,0.021,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2009,0.008,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2010,0.004,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2011,0.007,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2012,0.008,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2013,0.007,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2014,0.005,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2015,0.005,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2016,0.006,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2017,0.021,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2018,0.002,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2019,0.002,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2020,0.002,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2021,0.002,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,1990,4.17,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,1991,4.558,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,1992,4.654,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,1993,4.745,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,1994,5.049,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,1995,5.62,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,1996,5.729,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,1997,7.201,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,1998,6.982,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,1999,7.566,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2000,7.494,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2001,7.682,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2002,9.013,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2003,8.173,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2004,7.591,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2005,7.618,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2006,8.185,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2007,9.074,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2008,8.241,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2009,8.924,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2010,9.24,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2011,9.573,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2012,9.978,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2013,11.375,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2014,11.944,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2015,11.624,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2016,11.614,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2017,12.154,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2018,10.812,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2019,11.108,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2020,11.243,
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,2021,11.39,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,1990,1.259,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,1991,1.105,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,1992,1.117,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,1993,1.158,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,1994,1.234,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,1995,1.255,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,1996,1.225,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,1997,1.248,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,1998,1.253,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,1999,1.042,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2000,1.586,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2001,1.593,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2002,1.662,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2003,1.664,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2004,1.605,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2005,1.59,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2006,1.595,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2007,1.655,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2008,1.646,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2009,1.552,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2010,1.371,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2011,1.305,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2012,1.313,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2013,1.274,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2014,1.259,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2015,1.202,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2016,1.2,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2017,1.131,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2018,1.107,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2019,1.096,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2020,1.093,
EGY,MEATCONSUMP,SHEEP,KG_CAP,A,2021,1.089,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,1990,0,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,1991,0,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,1992,0,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,1993,3.008,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,1994,2.904,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,1995,2.87,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,1996,3.159,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,1997,3.099,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,1998,3.054,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,1999,3.141,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2000,3.093,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2001,3.102,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2002,3.5,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2003,3.264,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2004,3.152,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2005,3.196,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2006,3.32,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2007,3.137,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2008,3.198,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2009,2.907,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2010,3.345,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2011,3.186,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2012,2.557,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2013,2.513,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2014,2.738,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2015,2.74,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2016,2.654,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2017,2.611,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2018,2.539,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2019,2.497,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2020,2.486,
ETH,MEATCONSUMP,BEEF,KG_CAP,A,2021,2.484,
ETH,MEATCONSUMP,PIG,KG_CAP,A,1990,0,
ETH,MEATCONSUMP,PIG,KG_CAP,A,1991,0,
ETH,MEATCONSUMP,PIG,KG_CAP,A,1992,0,
ETH,MEATCONSUMP,PIG,KG_CAP,A,1993,0.017,
ETH,MEATCONSUMP,PIG,KG_CAP,A,1994,0.016,
ETH,MEATCONSUMP,PIG,KG_CAP,A,1995,0.017,
ETH,MEATCONSUMP,PIG,KG_CAP,A,1996,0.017,
ETH,MEATCONSUMP,PIG,KG_CAP,A,1997,0.017,
ETH,MEATCONSUMP,PIG,KG_CAP,A,1998,0.017,
ETH,MEATCONSUMP,PIG,KG_CAP,A,1999,0.018,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2000,0.017,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2001,0.018,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2002,0.017,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2003,0.018,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2004,0.017,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2005,0.017,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2006,0.018,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2007,0.017,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2008,0.016,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2009,0.015,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2010,0.016,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2011,0.016,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2012,0.016,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2013,0.017,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2014,0.02,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2015,0.016,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2016,0.016,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2017,0.015,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2018,0.015,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2019,0.015,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2020,0.014,
ETH,MEATCONSUMP,PIG,KG_CAP,A,2021,0.014,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,1990,0,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,1991,0,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,1992,0,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,1993,0.592,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,1994,0.571,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,1995,0.552,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,1996,0.538,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,1997,0.524,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,1998,0.518,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,1999,0.507,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2000,0.497,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2001,0.64,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2002,0.675,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2003,0.61,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2004,0.556,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2005,0.488,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2006,0.505,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2007,0.503,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2008,0.514,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2009,0.513,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2010,0.577,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2011,0.527,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2012,0.576,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2013,0.574,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2014,0.371,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2015,0.108,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2016,0.113,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2017,0.115,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2018,0.115,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2019,0.112,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2020,0.113,
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2021,0.112,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.996,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.961,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.924,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.901,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.856,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.864,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.836,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.799,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.85,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.991,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2003,1.034,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2004,1.196,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2005,1.255,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2006,1.431,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2007,1.576,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2008,1.462,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2009,1.486,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2010,1.431,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2011,1.352,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2012,1.369,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2013,1.374,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.919,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.34,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.39,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.469,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.459,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.47,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.469,
ETH,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.467,
IND,MEATCONSUMP,BEEF,KG_CAP,A,1990,1.65,
IND,MEATCONSUMP,BEEF,KG_CAP,A,1991,1.623,
IND,MEATCONSUMP,BEEF,KG_CAP,A,1992,1.616,
IND,MEATCONSUMP,BEEF,KG_CAP,A,1993,1.576,
IND,MEATCONSUMP,BEEF,KG_CAP,A,1994,1.542,
IND,MEATCONSUMP,BEEF,KG_CAP,A,1995,1.488,
IND,MEATCONSUMP,BEEF,KG_CAP,A,1996,1.468,
IND,MEATCONSUMP,BEEF,KG_CAP,A,1997,1.435,
IND,MEATCONSUMP,BEEF,KG_CAP,A,1998,1.427,
IND,MEATCONSUMP,BEEF,KG_CAP,A,1999,1.396,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2000,1.299,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2001,1.31,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2002,1.257,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2003,1.18,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2004,1.156,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2005,1.089,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2006,1.064,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2007,1.071,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2008,1.066,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2009,1.094,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2010,0.936,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2011,0.752,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2012,0.67,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2013,0.457,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2014,0.348,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2015,0.449,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2016,0.469,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2017,0.427,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2018,0.563,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2019,0.532,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2020,0.532,
IND,MEATCONSUMP,BEEF,KG_CAP,A,2021,0.536,
IND,MEATCONSUMP,PIG,KG_CAP,A,1990,0.37,
IND,MEATCONSUMP,PIG,KG_CAP,A,1991,0.375,
IND,MEATCONSUMP,PIG,KG_CAP,A,1992,0.383,
IND,MEATCONSUMP,PIG,KG_CAP,A,1993,0.378,
IND,MEATCONSUMP,PIG,KG_CAP,A,1994,0.373,
IND,MEATCONSUMP,PIG,KG_CAP,A,1995,0.369,
IND,MEATCONSUMP,PIG,KG_CAP,A,1996,0.445,
IND,MEATCONSUMP,PIG,KG_CAP,A,1997,0.363,
IND,MEATCONSUMP,PIG,KG_CAP,A,1998,0.356,
IND,MEATCONSUMP,PIG,KG_CAP,A,1999,0.35,
IND,MEATCONSUMP,PIG,KG_CAP,A,2000,0.345,
IND,MEATCONSUMP,PIG,KG_CAP,A,2001,0.34,
IND,MEATCONSUMP,PIG,KG_CAP,A,2002,0.335,
IND,MEATCONSUMP,PIG,KG_CAP,A,2003,0.331,
IND,MEATCONSUMP,PIG,KG_CAP,A,2004,0.307,
IND,MEATCONSUMP,PIG,KG_CAP,A,2005,0.29,
IND,MEATCONSUMP,PIG,KG_CAP,A,2006,0.272,
IND,MEATCONSUMP,PIG,KG_CAP,A,2007,0.255,
IND,MEATCONSUMP,PIG,KG_CAP,A,2008,0.247,
IND,MEATCONSUMP,PIG,KG_CAP,A,2009,0.244,
IND,MEATCONSUMP,PIG,KG_CAP,A,2010,0.235,
IND,MEATCONSUMP,PIG,KG_CAP,A,2011,0.228,
IND,MEATCONSUMP,PIG,KG_CAP,A,2012,0.221,
IND,MEATCONSUMP,PIG,KG_CAP,A,2013,0.216,
IND,MEATCONSUMP,PIG,KG_CAP,A,2014,0.211,
IND,MEATCONSUMP,PIG,KG_CAP,A,2015,0.205,
IND,MEATCONSUMP,PIG,KG_CAP,A,2016,0.187,
IND,MEATCONSUMP,PIG,KG_CAP,A,2017,0.178,
IND,MEATCONSUMP,PIG,KG_CAP,A,2018,0.173,
IND,MEATCONSUMP,PIG,KG_CAP,A,2019,0.169,
IND,MEATCONSUMP,PIG,KG_CAP,A,2020,0.168,
IND,MEATCONSUMP,PIG,KG_CAP,A,2021,0.165,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,1990,0.396,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,1991,0.518,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,1992,0.525,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,1993,0.579,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,1994,0.584,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,1995,0.588,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,1996,0.593,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,1997,0.586,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,1998,0.639,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,1999,0.689,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2000,0.755,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2001,0.791,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2002,0.91,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2003,0.987,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2004,1.047,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2005,1.107,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2006,1.177,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2007,1.335,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2008,1.409,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2009,1.536,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2010,1.589,
IND,MEATCONSUMP,POULTRY,KG_CAP,A,2011,1.768,
